recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2KNF7ZPAF_SE_05,can,0,0,0,0
S2KNF7ZPAF_SE_05,go,0,0,0,0
S2KNF7ZPAF_SE_05,for,0,0,0,0
S2KNF7ZPAF_SE_05,a,0,0,0,0
S2KNF7ZPAF_SE_05,advertisement,0,0,0,0
S2KNF7ZPAF_SE_05,in,0,0,0,0
S2KNF7ZPAF_SE_05,the,0,0,0,0
S2KNF7ZPAF_SE_05,newspaper,0,0,0,0
S2KNF7ZPAF_SE_05,or,0,0,0,0
S2KNF7ZPAF_SE_05,innowadays,0,0,0,0
S2KNF7ZPAF_SE_05,you,0,0,0,0
S2KNF7ZPAF_SE_05,can,0,0,0,0
S2KNF7ZPAF_SE_05,give,0,0,0,0
S2KNF7ZPAF_SE_05,your,0,0,0,0
S2KNF7ZPAF_SE_05,advertisement,0,0,0,0
S2KNF7ZPAF_SE_05,on,0,0,0,0
S2KNF7ZPAF_SE_05,the,0,0,0,0
S2KNF7ZPAF_SE_05,local,0,0,0,0
S2KNF7ZPAF_SE_05,tv,0,0,0,0
S2KNF7ZPAF_SE_05,channel,0,0,0,0
S2KNF7ZPAF_SE_05,also,0,0,0,0
S2KNF7ZPAF_SE_05,ya,0,0,0,0
S2KNF7ZPAF_SE_05,it,0,0,0,0
S2KNF7ZPAF_SE_05,will,0,0,0,0
S2KNF7ZPAF_SE_05,be,0,0,0,0
S2KNF7ZPAF_SE_05,very,0,0,0,0
S2KNF7ZPAF_SE_05,useful,0,0,0,0
S2KNF7ZPAF_SE_05,for,0,0,0,0
S2KNF7ZPAF_SE_05,making,0,0,0,0
S2KNF7ZPAF_SE_05,your,0,0,0,0
S2KNF7ZPAF_SE_05,business,0,0,0,0
S2KNF7ZPAF_SE_05,moment,0,0,0,0
S2KNF7ZPAF_SE_05,successful,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,company,0,0,0,0
S2NCW57TBV_SC_01,has,0,0,0,0
S2NCW57TBV_SC_01,bought,0,0,0,0
S2NCW57TBV_SC_01,a,0,0,0,0
S2NCW57TBV_SC_01,website,0,0,0,0
S2NCW57TBV_SC_01,it,0,0,0,0
S2NCW57TBV_SC_01,is,0,0,0,0
S2NCW57TBV_SC_01,robust,0,0,0,0
S2NCW57TBV_SC_01,and,0,0,0,0
S2NCW57TBV_SC_01,has,0,0,0,0
S2NCW57TBV_SC_01,good,0,0,0,0
S2NCW57TBV_SC_01,connectivity,1,0,0,0
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,companies,0,0,0,0
S2NCW57TBV_SC_01,website,0,0,0,0
S2NCW57TBV_SC_01,was,0,0,0,0
S2NCW57TBV_SC_01,looked,0,0,0,0
S2NCW57TBV_SC_01,by,0,0,0,0
S2NCW57TBV_SC_01,us,0,0,0,0
S2NCW57TBV_SC_01,good,0,0,0,0
S2NCW57TBV_SC_01,analytical,0,0,0,0
S2NCW57TBV_SC_01,team,1,0,0,0
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,oil,0,0,0,0
S2NCW57TBV_SC_01,infirmaries,0,0,0,0
S2NCW57TBV_SC_01,and,0,0,0,0
S2NCW57TBV_SC_01,other,0,0,0,0
S2NCW57TBV_SC_01,companies,0,0,0,0
S2NCW57TBV_SC_01,have,0,0,0,0
S2NCW57TBV_SC_01,seen,0,0,0,0
S2NCW57TBV_SC_01,that,0,0,0,0
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,consumer,0,0,0,0
S2NCW57TBV_SC_01,confidence,0,0,0,0
S2NCW57TBV_SC_01,in,0,0,0,0
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,companies,0,0,0,0
S2NCW57TBV_SC_01,was,0,0,0,0
S2NCW57TBV_SC_01,good,0,0,0,0
S2NCW57TBV_SC_01,and,0,0,0,0
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,other,0,0,0,0
S2NCW57TBV_SC_01,men,0,0,0,0
S2NCW57TBV_SC_01,are,0,0,0,0
S2NCW57TBV_SC_01,very,0,0,0,0
S2NCW57TBV_SC_01,secure,1,0,0,0
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,website,0,0,0,0
S2NCW57TBV_SC_01,and,0,0,0,0
S2NCW57TBV_SC_01,information,0,0,0,0
S2NCW57TBV_SC_01,of,0,0,0,0
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,company,0,0,0,0
S2NCW57TBV_SC_01,was,0,0,0,0
S2NCW57TBV_SC_01,good,0,0,0,0
S2NCW57TBV_SC_01,and,0,0,0,0
S2NCW57TBV_SC_01,was,0,0,0,0
S2NCW57TBV_SC_01,not,0,0,0,0
S2NCW57TBV_SC_01,by,0,0,0,0
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,interview,0,0,0,0
S2NCW57TBV_SC_01,of,0,0,0,0
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,consumer,1,1,0,0
S2NCW57TBV_SC_01,all,0,0,0,0
S2NCW57TBV_SC_01,business,0,0,0,0
S2NCW57TBV_SC_01,in,0,0,0,0
S2NCW57TBV_SC_01,that,0,0,0,0
S2NCW57TBV_SC_01,are,0,0,0,0
S2NCW57TBV_SC_01,there,0,0,0,0
S2NCW57TBV_SC_01,in,0,0,0,0
S2NCW57TBV_SC_01,the,0,0,0,0
S2NCW57TBV_SC_01,area,0,0,0,0
S2NCW57TBV_SC_01,are,0,0,0,0
S2NCW57TBV_SC_01,secure,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2NCW57TBV_SD_01,all,0,0,0,0
S2NCW57TBV_SD_01,for,0,0,0,0
S2NCW57TBV_SD_01,publishing,0,0,0,0
S2NCW57TBV_SD_01,the,0,0,0,0
S2NCW57TBV_SD_01,norbar,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,in,0,0,0,0
S2NCW57TBV_SD_01,two,0,0,0,0
S2NCW57TBV_SD_01,thousand,0,0,0,0
S2NCW57TBV_SD_01,and,0,0,0,0
S2NCW57TBV_SD_01,two,0,0,0,0
S2NCW57TBV_SD_01,thousand,0,0,0,0
S2NCW57TBV_SD_01,ten,0,0,0,0
S2NCW57TBV_SD_01,the,0,0,0,0
S2NCW57TBV_SD_01,between,0,0,0,0
S2NCW57TBV_SD_01,two,0,0,0,0
S2NCW57TBV_SD_01,thousand,0,0,0,0
S2NCW57TBV_SD_01,eight,0,0,0,0
S2NCW57TBV_SD_01,the,0,0,0,0
S2NCW57TBV_SD_01,l,0,0,0,0
S2NCW57TBV_SD_01,the,0,0,0,0
S2NCW57TBV_SD_01,legal,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,is,0,0,0,0
S2NCW57TBV_SD_01,fifteen,0,0,0,0
S2NCW57TBV_SD_01,percentage,0,0,0,0
S2NCW57TBV_SD_01,then,0,0,0,0
S2NCW57TBV_SD_01,m,0,0,0,0
S2NCW57TBV_SD_01,the,0,0,0,0
S2NCW57TBV_SD_01,medical,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,is,0,0,0,0
S2NCW57TBV_SD_01,ten,0,0,0,0
S2NCW57TBV_SD_01,percentage,0,0,0,0
S2NCW57TBV_SD_01,and,0,0,0,0
S2NCW57TBV_SD_01,business,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,is,0,0,0,0
S2NCW57TBV_SD_01,twenty,0,0,0,0
S2NCW57TBV_SD_01,five,0,0,0,0
S2NCW57TBV_SD_01,percentage,0,0,0,0
S2NCW57TBV_SD_01,then,1,1,0,0
S2NCW57TBV_SD_01,two,0,0,0,0
S2NCW57TBV_SD_01,thousand,0,0,0,0
S2NCW57TBV_SD_01,nine,0,0,0,0
S2NCW57TBV_SD_01,the,0,0,0,0
S2NCW57TBV_SD_01,business,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,is,0,0,0,0
S2NCW57TBV_SD_01,fifteen,0,0,0,0
S2NCW57TBV_SD_01,percentage,0,0,0,0
S2NCW57TBV_SD_01,legal,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,is,0,0,0,0
S2NCW57TBV_SD_01,twenty,0,0,0,0
S2NCW57TBV_SD_01,five,0,0,0,0
S2NCW57TBV_SD_01,percentage,0,0,0,0
S2NCW57TBV_SD_01,and,0,0,0,0
S2NCW57TBV_SD_01,medicine,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,is,0,0,0,0
S2NCW57TBV_SD_01,twenty,0,0,0,0
S2NCW57TBV_SD_01,five,0,0,0,0
S2NCW57TBV_SD_01,percentage,0,0,0,0
S2NCW57TBV_SD_01,then,1,1,0,0
S2NCW57TBV_SD_01,two,0,0,0,0
S2NCW57TBV_SD_01,thousand,0,0,0,0
S2NCW57TBV_SD_01,ten,0,0,0,0
S2NCW57TBV_SD_01,the,0,0,0,0
S2NCW57TBV_SD_01,business,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,is,0,0,0,0
S2NCW57TBV_SD_01,forty,0,0,0,0
S2NCW57TBV_SD_01,percentage,0,0,0,0
S2NCW57TBV_SD_01,legal,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,is,0,0,0,0
S2NCW57TBV_SD_01,thirty,0,0,0,0
S2NCW57TBV_SD_01,percent,0,0,0,0
S2NCW57TBV_SD_01,and,0,0,0,0
S2NCW57TBV_SD_01,medicine,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,is,0,0,0,0
S2NCW57TBV_SD_01,thirty,0,0,0,0
S2NCW57TBV_SD_01,percentage,0,0,0,0
S2NCW57TBV_SD_01,all,1,1,0,0
S2NCW57TBV_SD_01,for,0,0,0,0
S2NCW57TBV_SD_01,publishing,0,0,0,0
S2NCW57TBV_SD_01,turnover,0,0,0,0
S2NCW57TBV_SD_01,our,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,two,0,0,0,0
S2NCW57TBV_SD_01,thousand,0,0,0,0
S2NCW57TBV_SD_01,eight,0,0,0,0
S2NCW57TBV_SD_01,and,0,0,0,0
S2NCW57TBV_SD_01,ten,0,0,0,0
S2NCW57TBV_SD_01,the,0,0,0,0
S2NCW57TBV_SD_01,best,0,0,0,0
S2NCW57TBV_SD_01,business,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,was,0,0,0,0
S2NCW57TBV_SD_01,seventy,0,0,0,0
S2NCW57TBV_SD_01,five,0,0,0,0
S2NCW57TBV_SD_01,percentage,0,0,0,0
S2NCW57TBV_SD_01,in,0,0,0,0
S2NCW57TBV_SD_01,two,0,0,0,0
S2NCW57TBV_SD_01,thousand,0,0,0,0
S2NCW57TBV_SD_01,eight,0,0,0,0
S2NCW57TBV_SD_01,then,0,0,0,0
S2NCW57TBV_SD_01,legal,0,0,0,0
S2NCW57TBV_SD_01,division,0,0,0,0
S2NCW57TBV_SD_01,l,0,0,0,0
S2NCW57TBV_SD_01,was,0,0,0,0
S2NCW57TBV_SD_01,very,0,0,0,0
S2NCW57TBV_SD_01,below,0,0,0,0
S2NCW57TBV_SD_01,two,0,0,0,0
S2NCW57TBV_SD_01,thousand,0,0,0,0
S2NCW57TBV_SD_01,eight,0,0,0,0
S2NCW57TBV_SD_01,fifteen,0,0,0,0
S2NCW57TBV_SD_01,percentage,0,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2NCW57TBV_SE_01,the,0,0,0,0
S2NCW57TBV_SE_01,benefits,0,0,0,0
S2NCW57TBV_SE_01,of,0,0,0,0
S2NCW57TBV_SE_01,company,0,0,0,0
S2NCW57TBV_SE_01,where,0,0,0,0
S2NCW57TBV_SE_01,the,0,0,0,0
S2NCW57TBV_SE_01,good,0,0,0,0
S2NCW57TBV_SE_01,people,0,0,0,0
S2NCW57TBV_SE_01,parkins,0,0,0,0
S2NCW57TBV_SE_01,and,0,0,0,0
S2NCW57TBV_SE_01,marena,0,0,0,0
S2NCW57TBV_SE_01,that,0,0,0,0
S2NCW57TBV_SE_01,will,0,0,0,0
S2NCW57TBV_SE_01,be,0,0,0,0
S2NCW57TBV_SE_01,advised,0,0,0,0
S2NCW57TBV_SE_01,by,0,0,0,0
S2NCW57TBV_SE_01,all,0,0,0,0
S2NCW57TBV_SE_01,them,0,0,0,0
S2NCW57TBV_SE_01,er,0,0,0,0
S2NCW57TBV_SE_01,are,0,0,0,0
S2NCW57TBV_SE_01,the,0,0,0,0
S2NCW57TBV_SE_01,benefits,0,0,0,0
S2NCW57TBV_SE_01,were,0,0,0,0
S2NCW57TBV_SE_01,the,0,0,0,0
S2NCW57TBV_SE_01,good,0,0,0,0
S2NCW57TBV_SE_01,job,0,0,0,0
S2NCW57TBV_SE_01,and,0,0,0,0
S2NCW57TBV_SE_01,compulsory,1,1,0,0
S2NCW57TBV_SE_01,you,0,0,0,0
S2NCW57TBV_SE_01,will,0,0,0,0
S2NCW57TBV_SE_01,be,0,0,0,0
S2NCW57TBV_SE_01,successful,0,0,0,0
S2NCW57TBV_SE_01,for,0,0,0,0
S2NCW57TBV_SE_01,all,0,0,0,0
S2NCW57TBV_SE_01,that,0,0,0,0
S2NCW57TBV_SE_01,and,0,0,0,0
S2NCW57TBV_SE_01,er,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2NCW57TBV_SE_02,let,0,0,0,0
S2NCW57TBV_SE_02,me,0,0,0,0
S2NCW57TBV_SE_02,see,0,0,0,0
S2NCW57TBV_SE_02,the,0,0,0,0
S2NCW57TBV_SE_02,advantage,0,0,0,0
S2NCW57TBV_SE_02,for,0,0,0,0
S2NCW57TBV_SE_02,sports,0,0,0,0
S2NCW57TBV_SE_02,people,0,0,0,0
S2NCW57TBV_SE_02,was,0,0,0,0
S2NCW57TBV_SE_02,opinion,0,0,0,0
S2NCW57TBV_SE_02,for,0,0,0,0
S2NCW57TBV_SE_02,their,0,0,0,0
S2NCW57TBV_SE_02,dress,0,0,0,0
S2NCW57TBV_SE_02,sponsorship,0,0,0,0
S2NCW57TBV_SE_02,and,0,0,0,0
S2NCW57TBV_SE_02,for,0,0,0,0
S2NCW57TBV_SE_02,he,0,0,0,0
S2NCW57TBV_SE_02,is,0,0,0,0
S2NCW57TBV_SE_02,good,1,0,0,0
S2NCW57TBV_SE_02,he,0,0,0,0
S2NCW57TBV_SE_02,was,0,0,0,0
S2NCW57TBV_SE_02,not,0,0,0,0
S2NCW57TBV_SE_02,creating,0,0,0,0
S2NCW57TBV_SE_02,any,0,0,0,0
S2NCW57TBV_SE_02,situation,0,0,0,0
S2NCW57TBV_SE_02,who,0,0,0,0
S2NCW57TBV_SE_02,will,0,0,0,0
S2NCW57TBV_SE_02,be,0,0,0,0
S2NCW57TBV_SE_02,creating,0,0,0,0
S2NCW57TBV_SE_02,another,0,0,0,0
S2NCW57TBV_SE_02,situation,0,0,0,0
S2NCW57TBV_SE_02,magazines,0,0,0,0
S2NCW57TBV_SE_02,articles,0,0,0,0
S2NCW57TBV_SE_02,and,0,0,0,0
S2NCW57TBV_SE_02,companies,0,0,0,0
S2NCW57TBV_SE_02,promoted,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2NCW57TBV_SE_03,the,0,0,0,0
S2NCW57TBV_SE_03,questions,0,0,0,0
S2NCW57TBV_SE_03,were,0,0,0,0
S2NCW57TBV_SE_03,not,0,0,0,0
S2NCW57TBV_SE_03,come,0,0,0,0
S2NCW57TBV_SE_03,from,0,0,0,0
S2NCW57TBV_SE_03,all,0,0,0,0
S2NCW57TBV_SE_03,the,0,0,0,0
S2NCW57TBV_SE_03,magazines,0,0,0,0
S2NCW57TBV_SE_03,writing,0,0,0,0
S2NCW57TBV_SE_03,is,0,0,0,0
S2NCW57TBV_SE_03,because,0,0,0,0
S2NCW57TBV_SE_03,we,0,0,0,0
S2NCW57TBV_SE_03,are,0,0,0,0
S2NCW57TBV_SE_03,from,0,0,0,0
S2NCW57TBV_SE_03,the,0,0,0,0
S2NCW57TBV_SE_03,community,0,0,0,0
S2NCW57TBV_SE_03,and,0,0,0,0
S2NCW57TBV_SE_03,development,0,0,0,0
S2NCW57TBV_SE_03,for,0,0,0,0
S2NCW57TBV_SE_03,the,0,0,0,0
S2NCW57TBV_SE_03,future,0,0,0,0
S2NCW57TBV_SE_03,when,0,0,0,0
S2NCW57TBV_SE_03,he,0,0,0,0
S2NCW57TBV_SE_03,for,0,0,0,0
S2NCW57TBV_SE_03,the,0,0,0,0
S2NCW57TBV_SE_03,job,0,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2NCW57TBV_SE_04,the,0,0,0,0
S2NCW57TBV_SE_04,company,0,0,0,0
S2NCW57TBV_SE_04,was,0,0,0,0
S2NCW57TBV_SE_04,good,0,0,0,0
S2NCW57TBV_SE_04,for,0,0,0,0
S2NCW57TBV_SE_04,the,0,0,0,0
S2NCW57TBV_SE_04,future,0,0,0,0
S2NCW57TBV_SE_04,and,0,0,0,0
S2NCW57TBV_SE_04,er,0,0,0,0
S2NCW57TBV_SE_04,sponsorship,1,0,0,0
S2NCW57TBV_SE_04,the,0,0,0,0
S2NCW57TBV_SE_04,consumer,0,0,0,0
S2NCW57TBV_SE_04,and,0,0,0,0
S2NCW57TBV_SE_04,the,0,0,0,0
S2NCW57TBV_SE_04,er,0,0,0,0
S2NCW57TBV_SE_04,sponsorship,0,0,0,0
S2NCW57TBV_SE_04,for,0,0,0,0
S2NCW57TBV_SE_04,the,0,0,0,0
S2NCW57TBV_SE_04,people,0,0,0,0
S2NCW57TBV_SE_04,who,0,0,0,0
S2NCW57TBV_SE_04,was,0,0,0,0
S2NCW57TBV_SE_04,good,0,0,0,0
S2NCW57TBV_SE_04,and,0,0,0,0
S2NCW57TBV_SE_04,their,0,0,0,0
S2NCW57TBV_SE_04,future,0,0,0,0
S2NCW57TBV_SE_04,the,0,0,0,0
S2NCW57TBV_SE_04,incomp-,0,0,0,0
S2NCW57TBV_SE_04,are,0,0,0,0
S2NCW57TBV_SE_04,always,0,0,0,0
S2NCW57TBV_SE_04,bright,0,0,0,0
S2NCW57TBV_SE_04,she,1,1,0,0
S2NCW57TBV_SE_04,is,0,0,0,0
S2NCW57TBV_SE_04,not,0,0,0,0
S2NCW57TBV_SE_04,in,0,0,0,0
S2NCW57TBV_SE_04,er,0,0,0,0
S2NCW57TBV_SE_04,them,0,0,0,0
S2NCW57TBV_SE_04,is,0,0,0,0
S2NCW57TBV_SE_04,for,0,0,0,0
S2NCW57TBV_SE_04,er,0,0,0,0
S2NCW57TBV_SE_04,our,0,0,0,0
S2NCW57TBV_SE_04,company,0,0,0,0
S2NCW57TBV_SE_04,is,0,0,0,0
S2NCW57TBV_SE_04,then,0,0,0,0
S2NCW57TBV_SE_04,er,0,0,0,0
S2NCW57TBV_SE_04,futures,0,0,0,0
S2NCW57TBV_SE_04,for,0,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2NCW57TBV_SE_05,the,0,0,0,0
S2NCW57TBV_SE_05,more,0,0,0,0
S2NCW57TBV_SE_05,than,0,0,0,0
S2NCW57TBV_SE_05,companies,0,0,0,0
S2NCW57TBV_SE_05,was,0,0,0,0
S2NCW57TBV_SE_05,actively,0,0,0,0
S2NCW57TBV_SE_05,involved,0,0,0,0
S2NCW57TBV_SE_05,so,0,0,0,0
S2NCW57TBV_SE_05,judging,0,0,0,0
S2NCW57TBV_SE_05,successful,0,0,0,0
S2NCW57TBV_SE_05,and,0,0,0,0
S2NCW57TBV_SE_05,future,1,0,0,0
S2NCW57TBV_SE_05,in,0,0,0,0
S2NCW57TBV_SE_05,the,0,0,0,0
S2NCW57TBV_SE_05,future,0,0,0,0
S2NCW57TBV_SE_05,sponsorships,0,0,0,0
S2NCW57TBV_SE_05,for,0,0,0,0
S2NCW57TBV_SE_05,and,0,0,0,0
S2NCW57TBV_SE_05,others,0,0,0,0
S2NCW57TBV_SE_05,scholarships,0,0,0,0
S2NCW57TBV_SE_05,and,0,0,0,0
S2NCW57TBV_SE_05,i,0,0,0,0
S2NCW57TBV_SE_05,think,0,0,0,0
S2NCW57TBV_SE_05,magazine,0,0,0,0
S2NCW57TBV_SE_05,article,0,0,0,0
S2NCW57TBV_SE_05,was,0,0,0,0
S2NCW57TBV_SE_05,good,0,0,0,0
S2NCW57TBV_SE_05,and,0,0,0,0
S2NCW57TBV_SE_05,so,0,0,0,0
S2NCW57TBV_SE_05,that,0,0,0,0
S2NCW57TBV_SE_05,is,0,0,0,0
S2NCW57TBV_SE_05,successful,0,0,0,0
S2NCW57TBV_SE_05,for,0,0,0,0
S2NCW57TBV_SE_05,the,0,0,0,0
S2NCW57TBV_SE_05,nirma,0,0,0,0
S2NCW57TBV_SE_05,and,0,0,0,0
S2NCW57TBV_SE_05,other,0,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2PGHPT4GM_SC_01,we,0,0,0,0
S2PGHPT4GM_SC_01,are,0,0,0,0
S2PGHPT4GM_SC_01,in,0,0,0,0
S2PGHPT4GM_SC_01,the,0,0,0,0
S2PGHPT4GM_SC_01,electrical,0,0,0,0
S2PGHPT4GM_SC_01,department,0,0,0,0
S2PGHPT4GM_SC_01,and,0,0,0,0
S2PGHPT4GM_SC_01,we,0,0,0,0
S2PGHPT4GM_SC_01,need,0,0,0,0
S2PGHPT4GM_SC_01,equipment,0,0,0,0
S2PGHPT4GM_SC_01,like,0,0,0,0
S2PGHPT4GM_SC_01,multimeter,0,0,0,0
S2PGHPT4GM_SC_01,boards,0,0,0,0
S2PGHPT4GM_SC_01,i,0,0,0,0
S2PGHPT4GM_SC_01,know,0,0,0,0
S2PGHPT4GM_SC_01,that,0,0,0,0
S2PGHPT4GM_SC_01,this,1,1,0,0
S2PGHPT4GM_SC_01,is,0,0,0,0
S2PGHPT4GM_SC_01,because,0,0,0,0
S2PGHPT4GM_SC_01,we,0,0,0,0
S2PGHPT4GM_SC_01,have,0,0,0,0
S2PGHPT4GM_SC_01,in,0,0,0,0
S2PGHPT4GM_SC_01,our,0,0,0,0
S2PGHPT4GM_SC_01,lab,0,0,0,0
S2PGHPT4GM_SC_01,less,0,0,0,0
S2PGHPT4GM_SC_01,number,0,0,0,0
S2PGHPT4GM_SC_01,of,0,0,0,0
S2PGHPT4GM_SC_01,boards,0,0,0,0
S2PGHPT4GM_SC_01,and,0,0,0,0
S2PGHPT4GM_SC_01,multimeters,0,0,0,0
S2PGHPT4GM_SC_01,so,0,0,0,0
S2PGHPT4GM_SC_01,that,0,0,0,0
S2PGHPT4GM_SC_01,students,0,0,0,0
S2PGHPT4GM_SC_01,cannot,0,0,0,0
S2PGHPT4GM_SC_01,use,0,0,0,0
S2PGHPT4GM_SC_01,them,0,0,0,0
S2PGHPT4GM_SC_01,individually,0,0,0,0
S2PGHPT4GM_SC_01,so,0,0,0,0
S2PGHPT4GM_SC_01,we,0,0,0,0
S2PGHPT4GM_SC_01,need,0,0,0,0
S2PGHPT4GM_SC_01,it,0,0,0,0
S2PGHPT4GM_SC_01,and,0,0,0,0
S2PGHPT4GM_SC_01,we,0,0,0,0
S2PGHPT4GM_SC_01,have,0,0,0,0
S2PGHPT4GM_SC_01,to,0,0,0,0
S2PGHPT4GM_SC_01,improve,0,0,0,0
S2PGHPT4GM_SC_01,our,0,0,0,0
S2PGHPT4GM_SC_01,mark,0,0,0,0
S2PGHPT4GM_SC_01,it,0,0,0,0
S2PGHPT4GM_SC_01,improves,0,0,0,0
S2PGHPT4GM_SC_01,the,0,0,0,0
S2PGHPT4GM_SC_01,mark,0,0,0,0
S2PGHPT4GM_SC_01,in,0,0,0,0
S2PGHPT4GM_SC_01,our,0,0,0,0
S2PGHPT4GM_SC_01,department,0,0,0,0
S2PGHPT4GM_SC_01,by,0,0,0,0
S2PGHPT4GM_SC_01,like,0,0,0,0
S2PGHPT4GM_SC_01,they,0,0,0,0
S2PGHPT4GM_SC_01,can,0,0,0,0
S2PGHPT4GM_SC_01,take,0,0,0,0
S2PGHPT4GM_SC_01,room,0,0,0,0
S2PGHPT4GM_SC_01,and,0,0,0,0
S2PGHPT4GM_SC_01,do,0,0,0,0
S2PGHPT4GM_SC_01,experiment,0,0,0,0
S2PGHPT4GM_SC_01,individually,0,0,0,0
S2PGHPT4GM_SC_01,they,0,0,0,0
S2PGHPT4GM_SC_01,can,0,0,0,0
S2PGHPT4GM_SC_01,increase,0,0,0,0
S2PGHPT4GM_SC_01,their,0,0,0,0
S2PGHPT4GM_SC_01,mental,0,0,0,0
S2PGHPT4GM_SC_01,level,0,0,0,0
S2PGHPT4GM_SC_01,and,0,0,0,0
S2PGHPT4GM_SC_01,we,0,0,0,0
S2PGHPT4GM_SC_01,just,0,0,0,0
S2PGHPT4GM_SC_01,want,0,0,0,0
S2PGHPT4GM_SC_01,it,0,0,0,0
S2PGHPT4GM_SC_01,and,0,0,0,0
S2PGHPT4GM_SC_01,the,0,0,0,0
S2PGHPT4GM_SC_01,students,0,0,0,0
S2PGHPT4GM_SC_01,can,0,0,0,0
S2PGHPT4GM_SC_01,do,0,0,0,0
S2PGHPT4GM_SC_01,their,0,0,0,0
S2PGHPT4GM_SC_01,work,0,0,0,0
S2PGHPT4GM_SC_01,individually,0,0,0,0
S2PGHPT4GM_SC_01,so,0,0,0,0
S2PGHPT4GM_SC_01,that,0,0,0,0
S2PGHPT4GM_SC_01,they,0,0,0,0
S2PGHPT4GM_SC_01,can,0,0,0,0
S2PGHPT4GM_SC_01,learn,0,0,0,0
S2PGHPT4GM_SC_01,more,0,0,0,0
S2PGHPT4GM_SC_01,efficiently,0,0,0,0
S2PGHPT4GM_SC_01,and,0,0,0,0
S2PGHPT4GM_SC_01,equipment,0,0,0,0
S2PGHPT4GM_SC_01,like,0,0,0,0
S2PGHPT4GM_SC_01,ammeter,0,0,0,0
S2PGHPT4GM_SC_01,and,0,0,0,0
S2PGHPT4GM_SC_01,this,0,0,0,0
S2PGHPT4GM_SC_01,one,0,0,0,0
S2PGHPT4GM_SC_01,with,0,0,0,0
S2PGHPT4GM_SC_01,the,0,0,0,0
S2PGHPT4GM_SC_01,new,0,0,0,0
S2PGHPT4GM_SC_01,horizon,0,0,0,0
S2PGHPT4GM_SC_01,could,0,0,0,0
S2PGHPT4GM_SC_01,efficiently,0,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2PGHPT4GM_SD_01,graph,0,0,0,0
S2PGHPT4GM_SD_01,shows,0,0,0,0
S2PGHPT4GM_SD_01,the,0,0,0,0
S2PGHPT4GM_SD_01,on,0,0,0,0
S2PGHPT4GM_SD_01,excessess,0,0,0,0
S2PGHPT4GM_SD_01,we,0,0,0,0
S2PGHPT4GM_SD_01,have,0,0,0,0
S2PGHPT4GM_SD_01,sales,0,0,0,0
S2PGHPT4GM_SD_01,price,0,0,0,0
S2PGHPT4GM_SD_01,in,0,0,0,0
S2PGHPT4GM_SD_01,us,0,0,0,0
S2PGHPT4GM_SD_01,dollars,0,0,0,0
S2PGHPT4GM_SD_01,and,0,0,0,0
S2PGHPT4GM_SD_01,advised,0,0,0,0
S2PGHPT4GM_SD_01,at,0,0,0,0
